section,tab_order,family,slot,glyph_block,glyph,display_glyph,shape_name,fh6_full_code_decimal,fh6_full_code_hex,fh6_shape_word_decimal,fh6_shape_word_hex,fh6_page_byte_decimal,fh6_low_byte_decimal,fh5_reference_code_decimal,fh5_reference_word_decimal,fh5_to_fh6_word_delta,confidence,fh5_difference_note,import_note,resource_path
shape_tab,5,Community_Vinyls_4,38,,,,Saturn Rings Donut 3,1051014,0x100986,2438,0x0986,9,134,1051014,2438,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Community_Vinyls_4/38.png
shape_tab,5,Community_Vinyls_4,39,,,,Saturn Rings Tilted 2,1051015,0x100987,2439,0x0987,9,135,1051015,2439,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Community_Vinyls_4/39.png
shape_tab,5,Community_Vinyls_4,40,,,,S Curve Gradient,1051016,0x100988,2440,0x0988,9,136,1051016,2440,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Community_Vinyls_4/40.png
shape_tab,6,Gradient_Shapes,1,,,,Dot Gradient Stripe 1,1048777,0x1000c9,201,0x00c9,0,201,1048777,201,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/1.png
shape_tab,6,Gradient_Shapes,2,,,,Gradient Hook,1048778,0x1000ca,202,0x00ca,0,202,1048778,202,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/2.png
shape_tab,6,Gradient_Shapes,3,,,,Gradient Race Flag 1,1048779,0x1000cb,203,0x00cb,0,203,1048779,203,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/3.png
shape_tab,6,Gradient_Shapes,4,,,,Top - Bottom Gradient,1048780,0x1000cc,204,0x00cc,0,204,1048780,204,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/4.png
shape_tab,6,Gradient_Shapes,5,,,,Centre - Sides Gradient,1048781,0x1000cd,205,0x00cd,0,205,1048781,205,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/5.png
shape_tab,6,Gradient_Shapes,6,,,,Right - Left Gradient Triangle,1048782,0x1000ce,206,0x00ce,0,206,1048782,206,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/6.png
shape_tab,6,Gradient_Shapes,7,,,,Right - Left Gradient Stripes 1,1048783,0x1000cf,207,0x00cf,0,207,1048783,207,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/7.png
shape_tab,6,Gradient_Shapes,8,,,,Outer - Inner Gradient Circle,1048784,0x1000d0,208,0x00d0,0,208,1048784,208,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/8.png
shape_tab,6,Gradient_Shapes,9,,,,Inner - Outer Gradient Star,1048785,0x1000d1,209,0x00d1,0,209,1048785,209,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/9.png
shape_tab,6,Gradient_Shapes,10,,,,Gradient Flame 1,1048786,0x1000d2,210,0x00d2,0,210,1048786,210,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/10.png
shape_tab,6,Gradient_Shapes,11,,,,Dot Gradient Stripe 2,1048787,0x1000d3,211,0x00d3,0,211,1048787,211,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/11.png
shape_tab,6,Gradient_Shapes,12,,,,Dot Gradient Parallelogram Stripe,1048788,0x1000d4,212,0x00d4,0,212,1048788,212,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/12.png
shape_tab,6,Gradient_Shapes,13,,,,Gradient Race Flag 2,1048789,0x1000d5,213,0x00d5,0,213,1048789,213,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/13.png
shape_tab,6,Gradient_Shapes,14,,,,Centre - Edges Gradient,1048790,0x1000d6,214,0x00d6,0,214,1048790,214,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/14.png
shape_tab,6,Gradient_Shapes,15,,,,Right - Left Gradient Stripes 2,1048791,0x1000d7,215,0x00d7,0,215,1048791,215,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/15.png
shape_tab,6,Gradient_Shapes,16,,,,Left - Right Gradient Triangle,1048792,0x1000d8,216,0x00d8,0,216,1048792,216,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/16.png
shape_tab,6,Gradient_Shapes,17,,,,Inner - Outer Gradient Circle,1048793,0x1000d9,217,0x00d9,0,217,1048793,217,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/17.png
shape_tab,6,Gradient_Shapes,18,,,,Left - Right Gradient Half Pill,1048794,0x1000da,218,0x00da,0,218,1048794,218,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/18.png
shape_tab,6,Gradient_Shapes,19,,,,Outer - Inner Gradient Star,1048795,0x1000db,219,0x00db,0,219,1048795,219,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/19.png
shape_tab,6,Gradient_Shapes,20,,,,Gradient Flame 2,1048796,0x1000dc,220,0x00dc,0,220,1048796,220,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/20.png
shape_tab,6,Gradient_Shapes,21,,,,Dot Gradient Stripe 3,1048797,0x1000dd,221,0x00dd,0,221,1048797,221,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/21.png
shape_tab,6,Gradient_Shapes,22,,,,Gradient Race Flag 3,1048798,0x1000de,222,0x00de,0,222,1048798,222,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/22.png
shape_tab,6,Gradient_Shapes,23,,,,Pyramid Gradient,1048799,0x1000df,223,0x00df,0,223,1048799,223,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/23.png
shape_tab,6,Gradient_Shapes,24,,,,Edges - Centre Gradient Diamond,1048800,0x1000e0,224,0x00e0,0,224,1048800,224,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/24.png
shape_tab,6,Gradient_Shapes,25,,,,Centre - Sides Gradient Stripes,1048801,0x1000e1,225,0x00e1,0,225,1048801,225,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/25.png
shape_tab,6,Gradient_Shapes,26,,,,Right - Left Thin Gradient Arrow,1048802,0x1000e2,226,0x00e2,0,226,1048802,226,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/26.png
shape_tab,6,Gradient_Shapes,27,,,,Top - Bottom Gradient Circle,1048803,0x1000e3,227,0x00e3,0,227,1048803,227,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/27.png
shape_tab,6,Gradient_Shapes,28,,,,16 Pointed Gradient Star,1048804,0x1000e4,228,0x00e4,0,228,1048804,228,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/28.png
shape_tab,6,Gradient_Shapes,29,,,,Gradient Lightning,1048805,0x1000e5,229,0x00e5,0,229,1048805,229,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/29.png
shape_tab,6,Gradient_Shapes,30,,,,Gradient Flame 3,1048806,0x1000e6,230,0x00e6,0,230,1048806,230,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/30.png
shape_tab,6,Gradient_Shapes,31,,,,Gradient Crescent,1048807,0x1000e7,231,0x00e7,0,231,1048807,231,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/31.png
shape_tab,6,Gradient_Shapes,32,,,,Gradient Race Flag 4,1048808,0x1000e8,232,0x00e8,0,232,1048808,232,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/32.png
shape_tab,6,Gradient_Shapes,33,,,,Top Right - Rest Gradient,1048809,0x1000e9,233,0x00e9,0,233,1048809,233,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/33.png
shape_tab,6,Gradient_Shapes,34,,,,Rest - Top Right Gradient,1048810,0x1000ea,234,0x00ea,0,234,1048810,234,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/34.png
shape_tab,6,Gradient_Shapes,35,,,,Sides - Centre Gradient,1048811,0x1000eb,235,0x00eb,0,235,1048811,235,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/35.png
shape_tab,6,Gradient_Shapes,36,,,,Right - Left Thick Gradient Arrow,1048812,0x1000ec,236,0x00ec,0,236,1048812,236,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/36.png
shape_tab,6,Gradient_Shapes,37,,,,Gradient Ball,1048813,0x1000ed,237,0x00ed,0,237,1048813,237,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/37.png
shape_tab,6,Gradient_Shapes,38,,,,12 Pointed Gradient Star,1048814,0x1000ee,238,0x00ee,0,238,1048814,238,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/38.png
shape_tab,6,Gradient_Shapes,39,,,,Gradient Curved Lightning,1048815,0x1000ef,239,0x00ef,0,239,1048815,239,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/39.png
shape_tab,6,Gradient_Shapes,40,,,,Gradient Flame 4,1048816,0x1000f0,240,0x00f0,0,240,1048816,240,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Gradient_Shapes/40.png
shape_tab,7,Stripes,1,,,,Road Marking Stripe,1048877,0x10012d,301,0x012d,1,45,1048877,301,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/1.png
shape_tab,7,Stripes,2,,,,Double Disappearing Stripe,1048878,0x10012e,302,0x012e,1,46,1048878,302,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/2.png
shape_tab,7,Stripes,3,,,,Hexagon Cluster,1048879,0x10012f,303,0x012f,1,47,1048879,303,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/3.png
shape_tab,7,Stripes,4,,,,Lava Lamp Stripe,1048880,0x100130,304,0x0130,1,48,1048880,304,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/4.png
shape_tab,7,Stripes,5,,,,Barber Pole Stripe,1048881,0x100131,305,0x0131,1,49,1048881,305,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/5.png
shape_tab,7,Stripes,6,,,,Burnt Rubber Stripe,1048882,0x100132,306,0x0132,1,50,1048882,306,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/6.png
shape_tab,7,Stripes,7,,,,Curved Double Stripe 1,1048883,0x100133,307,0x0133,1,51,1048883,307,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/7.png
shape_tab,7,Stripes,8,,,,Triple Wave Stripe,1048884,0x100134,308,0x0134,1,52,1048884,308,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/8.png
shape_tab,7,Stripes,9,,,,Skeleton Stripe,1048885,0x100135,309,0x0135,1,53,1048885,309,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/9.png
shape_tab,7,Stripes,10,,,,Double Diversion Stripe,1048886,0x100136,310,0x0136,1,54,1048886,310,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/10.png
shape_tab,7,Stripes,11,,,,Fat - Thin Triple Stripe,1048887,0x100137,311,0x0137,1,55,1048887,311,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/11.png
shape_tab,7,Stripes,12,,,,Airplane Window Double Stripe,1048888,0x100138,312,0x0138,1,56,1048888,312,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/12.png
shape_tab,7,Stripes,13,,,,Honeycomb,1048889,0x100139,313,0x0139,1,57,1048889,313,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/13.png
shape_tab,7,Stripes,14,,,,Ladder on a Pole Stripe,1048890,0x10013a,314,0x013a,1,58,1048890,314,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/14.png
shape_tab,7,Stripes,15,,,,Cross Hatching,1048891,0x10013b,315,0x013b,1,59,1048891,315,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/15.png
shape_tab,7,Stripes,16,,,,Valley and Mountain Stripe,1048892,0x10013c,316,0x013c,1,60,1048892,316,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/16.png
shape_tab,7,Stripes,17,,,,Curved Double Stripe 2,1048893,0x10013d,317,0x013d,1,61,1048893,317,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/17.png
shape_tab,7,Stripes,18,,,,Triple Parallel Offset Stripe,1048894,0x10013e,318,0x013e,1,62,1048894,318,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/18.png
shape_tab,7,Stripes,19,,,,Twin Inverted DNA Stripe,1048895,0x10013f,319,0x013f,1,63,1048895,319,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/19.png
shape_tab,7,Stripes,20,,,,Randomised Square Cluster,1048896,0x100140,320,0x0140,1,64,1048896,320,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/20.png
shape_tab,7,Stripes,21,,,,Fat - Thin Quintuple Stripe,1048897,0x100141,321,0x0141,1,65,1048897,321,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/21.png
shape_tab,7,Stripes,22,,,,Canoe Double Stripe,1048898,0x100142,322,0x0142,1,66,1048898,322,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/22.png
shape_tab,7,Stripes,23,,,,Block Gradient Stripe,1048899,0x100143,323,0x0143,1,67,1048899,323,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/23.png
shape_tab,7,Stripes,24,,,,Misaligned Double Block Stripe,1048900,0x100144,324,0x0144,1,68,1048900,324,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/24.png
shape_tab,7,Stripes,25,,,,Rings Stripe,1048901,0x100145,325,0x0145,1,69,1048901,325,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/25.png
shape_tab,7,Stripes,26,,,,Wavy Moustache Stripe,1048902,0x100146,326,0x0146,1,70,1048902,326,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/26.png
shape_tab,7,Stripes,27,,,,Surf Curl Double Stripe,1048903,0x100147,327,0x0147,1,71,1048903,327,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/27.png
shape_tab,7,Stripes,28,,,,Sunburst,1048904,0x100148,328,0x0148,1,72,1048904,328,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/28.png
shape_tab,7,Stripes,29,,,,Diamonds of Diamonds Stripe,1048905,0x100149,329,0x0149,1,73,1048905,329,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/29.png
shape_tab,7,Stripes,30,,,,Curved Double Stripe 3,1048906,0x10014a,330,0x014a,1,74,1048906,330,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/30.png
shape_tab,7,Stripes,31,,,,Opposed Triangles Double Stripe,1048907,0x10014b,331,0x014b,1,75,1048907,331,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/31.png
shape_tab,7,Stripes,32,,,,Tall Chair Double Stripe,1048908,0x10014c,332,0x014c,1,76,1048908,332,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/32.png
shape_tab,7,Stripes,33,,,,Shooting Stars Stripe,1048909,0x10014d,333,0x014d,1,77,1048909,333,0,confirmed/import-tested type word,"Same order/code model as FH5 reference for this tab; FH6 importer writes the 16-bit shape word, not the whole 7-digit code.",Use full code in JSON or write shape_word at layer offset 0x7A.,tools/fabric-editor/Resources/Vinyls/Stripes/33.png
